"","Player","Season","Cluster"
"4377","Serge Ibaka","2012-13",9
"4378","Serge Ibaka","2013-14",9
"4379","Serge Ibaka","2014-15",18
"4380","Sergei Monia","2005-06",11
"4381","Sergey Karasev","2013-14",4
"4382","Sergey Karasev","2014-15",4
"4383","Sergio Rodriguez","2006-07",4
"4384","Sergio Rodriguez","2007-08",11
"4385","Sergio Rodriguez","2008-09",11
"4386","Sergio Rodriguez","2009-10",11
"4387","Seth Curry","2013-14",4
"4388","Seth Curry","2014-15",18
"4389","Shabazz Muhammad","2013-14",14
"4390","Shabazz Muhammad","2014-15",14
"4391","Shabazz Napier","2014-15",4
"4392","Shammond Williams","2006-07",4
"4393","Shandon Anderson","2004-05",11
"4394","Shandon Anderson","2005-06",11
"4395","Shane Battier","2004-05",11
"4396","Shane Battier","2005-06",11
"4397","Shane Battier","2006-07",4
"4398","Shane Battier","2007-08",4
"4399","Shane Battier","2008-09",4
"4400","Shane Battier","2009-10",4
"4401","Shane Battier","2010-11",4
"4402","Shane Battier","2011-12",4
"4403","Shane Battier","2012-13",5
"4404","Shane Battier","2013-14",4
"4405","Shane Edwards","2013-14",11
"4406","Shane Larkin","2013-14",11
"4407","Shane Larkin","2014-15",11
"4408","Shannon Brown","2006-07",1
"4409","Shannon Brown","2007-08",17
"4410","Shannon Brown","2008-09",11
"4411","Shannon Brown","2009-10",1
"4412","Shannon Brown","2010-11",1
"4413","Shannon Brown","2011-12",1
"4414","Shannon Brown","2012-13",1
"4415","Shannon Brown","2013-14",2
"4416","Shannon Brown","2014-15",4
"4417","Shaquille O'Neal","2004-05",15
"4418","Shaquille O'Neal","2005-06",15
"4419","Shaquille O'Neal","2006-07",15
"4420","Shaquille O'Neal","2007-08",15
"4421","Shaquille O'Neal","2008-09",15
"4422","Shaquille O'Neal","2009-10",10
"4423","Shaquille O'Neal","2010-11",10
"4424","Shareef Abdur-Rahim","2004-05",14
"4425","Shareef Abdur-Rahim","2005-06",14
"4426","Shareef Abdur-Rahim","2006-07",9
"4427","Shareef Abdur-Rahim","2007-08",9
"4428","Sharrod Ford","2005-06",13
"4429","Shaun Livingston","2004-05",2
"4430","Shaun Livingston","2005-06",2
"4431","Shaun Livingston","2006-07",2
"4432","Shaun Livingston","2008-09",2
"4433","Shaun Livingston","2009-10",2
"4434","Shaun Livingston","2010-11",2
"4435","Shaun Livingston","2011-12",2
"4436","Shaun Livingston","2012-13",2
"4437","Shaun Livingston","2013-14",11
"4438","Shaun Livingston","2014-15",11
"4439","Shavlik Randolph","2005-06",10
"4440","Shavlik Randolph","2006-07",7
"4441","Shavlik Randolph","2007-08",10
"4442","Shavlik Randolph","2008-09",7
"4443","Shavlik Randolph","2009-10",13
"4444","Shavlik Randolph","2012-13",7
"4445","Shavlik Randolph","2013-14",7
"4446","Shavlik Randolph","2014-15",7
"4447","Shawn Bradley","2004-05",13
"4448","Shawn Marion","2004-05",18
"4449","Shawn Marion","2005-06",18
"4450","Shawn Marion","2006-07",18
"4451","Shawn Marion","2007-08",18
"4452","Shawn Marion","2008-09",13
"4453","Shawn Marion","2009-10",13
"4454","Shawn Marion","2010-11",13
"4455","Shawn Marion","2011-12",13
"4456","Shawn Marion","2012-13",13
"4457","Shawn Marion","2013-14",11
"4458","Shawn Marion","2014-15",11
"4459","Shawne Williams","2006-07",11
"4460","Shawne Williams","2007-08",18
"4461","Shawne Williams","2008-09",18
"4462","Shawne Williams","2010-11",5
"4463","Shawne Williams","2011-12",5
"4464","Shawne Williams","2013-14",18
"4465","Shawne Williams","2014-15",5
"4466","Shayne Whittington","2014-15",12
"4467","Shelden Williams","2006-07",9
"4468","Shelden Williams","2007-08",10
"4469","Shelden Williams","2008-09",10
"4470","Shelden Williams","2009-10",10
"4471","Shelden Williams","2010-11",7
"4472","Shelden Williams","2011-12",13
"4473","Shelvin Mack","2011-12",2
"4474","Shelvin Mack","2012-13",4
"4475","Shelvin Mack","2013-14",4
"4476","Shelvin Mack","2014-15",4
"4477","Sherron Collins","2010-11",1
"4478","Sim Bhullar","2014-15",12
"4479","Slava Medvedenko","2004-05",9
"4480","Slava Medvedenko","2005-06",11
"4481","Slava Medvedenko","2006-07",6
"4482","Smush Parker","2004-05",11
"4483","Smush Parker","2005-06",4
"4484","Smush Parker","2006-07",4
"4485","Smush Parker","2007-08",4
"4486","Solomon Alabi","2010-11",9
"4487","Solomon Alabi","2011-12",7
"4488","Solomon Hill","2013-14",4
"4489","Solomon Hill","2014-15",11
"4490","Solomon Jones","2006-07",13
"4491","Solomon Jones","2007-08",10
"4492","Solomon Jones","2008-09",13
"4493","Solomon Jones","2009-10",9
"4494","Solomon Jones","2010-11",9
"4495","Solomon Jones","2011-12",13
"4496","Solomon Jones","2012-13",11
"4497","Solomon Jones","2013-14",9
"4498","Sonny Weems","2008-09",16
"4499","Sonny Weems","2009-10",2
"4500","Sonny Weems","2010-11",2
"4501","Speedy Claxton","2004-05",14
"4502","Speedy Claxton","2005-06",16
"4503","Speedy Claxton","2006-07",2
"4504","Speedy Claxton","2008-09",2
"4505","Spencer Dinwiddie","2014-15",1
"4506","Spencer Hawes","2007-08",9
"4507","Spencer Hawes","2008-09",9
"4508","Spencer Hawes","2009-10",9
"4509","Spencer Hawes","2010-11",9
"4510","Spencer Hawes","2011-12",9
"4511","Spencer Hawes","2012-13",9
"4512","Spencer Hawes","2013-14",18
"4513","Spencer Hawes","2014-15",18
"4514","Stacey Augmon","2004-05",14
"4515","Stacey Augmon","2005-06",11
"4516","Stephane Lasme","2007-08",13
"4517","Stephen Curry","2009-10",1
"4518","Stephen Curry","2010-11",1
"4519","Stephen Curry","2011-12",1
"4520","Stephen Curry","2012-13",1
"4521","Stephen Curry","2013-14",17
"4522","Stephen Curry","2014-15",17
"4523","Stephen Graham","2005-06",2
"4524","Stephen Graham","2006-07",11
"4525","Stephen Graham","2007-08",17
"4526","Stephen Graham","2008-09",1
"4527","Stephen Graham","2009-10",14
"4528","Stephen Graham","2010-11",2
"4529","Stephen Jackson","2004-05",17
"4530","Stephen Jackson","2005-06",17
"4531","Stephen Jackson","2006-07",17
"4532","Stephen Jackson","2007-08",17
"4533","Stephen Jackson","2008-09",17
"4534","Stephen Jackson","2009-10",17
"4535","Stephen Jackson","2010-11",17
"4536","Stephen Jackson","2011-12",17
"4537","Stephen Jackson","2012-13",4
"4538","Stephen Jackson","2013-14",4
"4539","Stephon Marbury","2004-05",17
"4540","Stephon Marbury","2005-06",14
"4541","Stephon Marbury","2006-07",17
"4542","Stephon Marbury","2007-08",17
"4543","Stephon Marbury","2008-09",2
"4544","Steve Blake","2004-05",1
"4545","Steve Blake","2005-06",1
"4546","Steve Blake","2006-07",4
"4547","Steve Blake","2007-08",4
"4548","Steve Blake","2008-09",4
"4549","Steve Blake","2009-10",4
"4550","Steve Blake","2010-11",4
"4551","Steve Blake","2011-12",4
"4552","Steve Blake","2012-13",4
"4553","Steve Blake","2013-14",4
"4554","Steve Blake","2014-15",4
"4555","Steve Francis","2004-05",6
"4556","Steve Francis","2005-06",14
"4557","Steve Francis","2006-07",17
"4558","Steve Francis","2007-08",14
"4559","Steve Nash","2004-05",2
"4560","Steve Nash","2005-06",17
"4561","Steve Nash","2006-07",1
"4562","Steve Nash","2007-08",1
"4563","Steve Nash","2008-09",1
"4564","Steve Nash","2009-10",1
"4565","Steve Nash","2010-11",2
"4566","Steve Nash","2011-12",11
"4567","Steve Nash","2012-13",11
"4568","Steve Nash","2013-14",11
"4569","Steve Novak","2006-07",5
"4570","Steve Novak","2007-08",5
"4571","Steve Novak","2008-09",5
"4572","Steve Novak","2009-10",5
"4573","Steve Novak","2010-11",5
"4574","Steve Novak","2011-12",5
"4575","Steve Novak","2012-13",5
"4576","Steve Novak","2013-14",5
"4577","Steve Novak","2014-15",5
"4578","Steven Adams","2013-14",13
"4579","Steven Adams","2014-15",7
"4580","Steven Hill","2008-09",7
"4581","Steven Hunter","2004-05",10
"4582","Steven Hunter","2005-06",13
"4583","Steven Hunter","2006-07",13
"4584","Steven Hunter","2007-08",10
"4585","Steven Hunter","2009-10",15
"4586","Steven Smith","2004-05",1
"4587","Steven Smith","2006-07",9
"4588","Stromile Swift","2004-05",10
"4589","Stromile Swift","2005-06",10
"4590","Stromile Swift","2006-07",10
"4591","Stromile Swift","2007-08",10
"4592","Stromile Swift","2008-09",10
"4593","Sun Yue","2008-09",1
"4594","Sundiata Gaines","2009-10",6
"4595","Sundiata Gaines","2010-11",17
"4596","Sundiata Gaines","2011-12",17
"4597","T.J. Ford","2005-06",14
"4598","T.J. Ford","2006-07",16
"4599","T.J. Ford","2007-08",14
"4600","T.J. Ford","2008-09",14
"4601","T.J. Ford","2009-10",14
"4602","T.J. Ford","2010-11",2
"4603","T.J. Ford","2011-12",11
"4604","Taj Gibson","2009-10",9
"4605","Taj Gibson","2010-11",9
"4606","Taj Gibson","2011-12",9
"4607","Taj Gibson","2012-13",9
"4608","Taj Gibson","2013-14",12
"4609","Taj Gibson","2014-15",10
"4610","Tamar Slay","2004-05",1
"4611","Tarence Kinsey","2006-07",2
"4612","Tarence Kinsey","2007-08",16
"4613","Tarence Kinsey","2008-09",14
"4614","Tarik Black","2014-15",7
"4615","Taurean Green","2007-08",17
"4616","Taylor Griffin","2009-10",2
"4617","Tayshaun Prince","2004-05",2
"4618","Tayshaun Prince","2005-06",2
"4619","Tayshaun Prince","2006-07",11
"4620","Tayshaun Prince","2007-08",2
"4621","Tayshaun Prince","2008-09",2
"4622","Tayshaun Prince","2009-10",2
"4623","Tayshaun Prince","2010-11",2
"4624","Tayshaun Prince","2011-12",2
"4625","Tayshaun Prince","2012-13",2
"4626","Tayshaun Prince","2013-14",2
"4627","Tayshaun Prince","2014-15",2
"4628","Terence Morris","2005-06",9
"4629","Terrel Harris","2011-12",4
"4630","Terrel Harris","2012-13",11
"4631","Terrence Jones","2012-13",13
"4632","Terrence Jones","2013-14",13
"4633","Terrence Jones","2014-15",10
"4634","Terrence Ross","2012-13",4
"4635","Terrence Ross","2013-14",5
"4636","Terrence Ross","2014-15",5
"4637","Terrence Williams","2009-10",18
"4638","Terrence Williams","2010-11",18
"4639","Terrence Williams","2011-12",18
"4640","Terrence Williams","2012-13",11
"4641","Thabo Sefolosha","2006-07",2
"4642","Thabo Sefolosha","2007-08",2
"4643","Thabo Sefolosha","2008-09",11
"4644","Thabo Sefolosha","2009-10",11
"4645","Thabo Sefolosha","2010-11",11
"4646","Thabo Sefolosha","2011-12",11
"4647","Thabo Sefolosha","2012-13",4
"4648","Thabo Sefolosha","2013-14",4
"4649","Thabo Sefolosha","2014-15",18
"4650","Thaddeus Young","2007-08",13
"4651","Thaddeus Young","2008-09",2
"4652","Thaddeus Young","2009-10",11
"4653","Thaddeus Young","2010-11",9
"4654","Thaddeus Young","2011-12",9
"4655","Thaddeus Young","2012-13",9
"4656","Thaddeus Young","2013-14",18
"4657","Thaddeus Young","2014-15",14
"4658","Theo Ratliff","2004-05",13
"4659","Theo Ratliff","2005-06",13
"4660","Theo Ratliff","2006-07",13
"4661","Theo Ratliff","2007-08",13
"4662","Theo Ratliff","2008-09",13
"4663","Theo Ratliff","2009-10",13
"4664","Theo Ratliff","2010-11",13
"4665","Theron Smith","2004-05",9
"4666","Thomas Gardner","2007-08",5
"4667","Thomas Gardner","2008-09",5
"4668","Thomas Robinson","2012-13",10
"4669","Thomas Robinson","2013-14",10
"4670","Thomas Robinson","2014-15",7
"4671","Tiago Splitter","2010-11",10
"4672","Tiago Splitter","2011-12",10
"4673","Tiago Splitter","2012-13",10
"4674","Tiago Splitter","2013-14",10
"4675","Tiago Splitter","2014-15",10
"4676","Tierre Brown","2004-05",2
"4677","Tim Duncan","2004-05",12
"4678","Tim Duncan","2005-06",12
"4679","Tim Duncan","2006-07",15
"4680","Tim Duncan","2007-08",12
"4681","Tim Duncan","2008-09",12
"4682","Tim Duncan","2009-10",12
"4683","Tim Duncan","2010-11",12
"4684","Tim Duncan","2011-12",12
"4685","Tim Duncan","2012-13",12
"4686","Tim Duncan","2013-14",12
"4687","Tim Duncan","2014-15",12
"4688","Tim Frazier","2014-15",11
"4689","Tim Hardaway Jr.","2013-14",5
"4690","Tim Hardaway Jr.","2014-15",5
"4691","Tim Ohlbrecht","2012-13",14
"4692","Tim Thomas","2004-05",1
"4693","Tim Thomas","2005-06",18
"4694","Tim Thomas","2006-07",18
"4695","Tim Thomas","2007-08",18
"4696","Tim Thomas","2008-09",18
"4697","Tim Thomas","2009-10",4
"4698","Timofey Mozgov","2010-11",13
"4699","Timofey Mozgov","2011-12",13
"4700","Timofey Mozgov","2012-13",13
"4701","Timofey Mozgov","2013-14",10
"4702","Timofey Mozgov","2014-15",7
"4703","TJ Warren","2014-15",11
"4704","Tobias Harris","2011-12",14
"4705","Tobias Harris","2012-13",18
"4706","Tobias Harris","2013-14",14
"4707","Tobias Harris","2014-15",18
"4708","Tom Gugliotta","2004-05",9
"4709","Toney Douglas","2009-10",4
"4710","Toney Douglas","2010-11",5
"4711","Toney Douglas","2011-12",1
"4712","Toney Douglas","2012-13",4
"4713","Toney Douglas","2013-14",4
"4714","Toney Douglas","2014-15",4
"4715","Toni Kukoc","2004-05",4
"4716","Toni Kukoc","2005-06",4
"4717","Tony Allen","2004-05",14
"4718","Tony Allen","2005-06",14
"4719","Tony Allen","2006-07",14
"4720","Tony Allen","2007-08",14
"4721","Tony Allen","2008-09",14
"4722","Tony Allen","2009-10",14
"4723","Tony Allen","2010-11",14
"4724","Tony Allen","2011-12",14
"4725","Tony Allen","2012-13",14
"4726","Tony Allen","2013-14",14
"4727","Tony Allen","2014-15",13
"4728","Tony Battie","2004-05",13
"4729","Tony Battie","2005-06",9
"4730","Tony Battie","2006-07",9
"4731","Tony Battie","2008-09",9
"4732","Tony Battie","2009-10",9
"4733","Tony Battie","2010-11",9
"4734","Tony Battie","2011-12",9
"4735","Tony Bobbitt","2004-05",18
"4736","Tony Delk","2004-05",1
"4737","Tony Delk","2005-06",1
"4738","Tony Massenburg","2004-05",9
"4739","Tony Mitchell","2013-14",10
"4740","Tony Parker","2004-05",14
"4741","Tony Parker","2005-06",14
"4742","Tony Parker","2006-07",16
"4743","Tony Parker","2007-08",16
"4744","Tony Parker","2008-09",16
"4745","Tony Parker","2009-10",14
"4746","Tony Parker","2010-11",14
"4747","Tony Parker","2011-12",16
"4748","Tony Parker","2012-13",14
"4749","Tony Parker","2013-14",14
"4750","Tony Parker","2014-15",2
"4751","Tony Snell","2013-14",4
"4752","Tony Snell","2014-15",4
"4753","Tony Wroten","2012-13",11
"4754","Tony Wroten","2013-14",17
"4755","Tony Wroten","2014-15",17
"4756","Tornike Shengelia","2012-13",10
"4757","Tornike Shengelia","2013-14",11
"4758","Torraye Braggs","2004-05",7
"4759","Toure Murry","2013-14",14
"4760","Toure Murry","2014-15",2
"4761","Tracy McGrady","2004-05",16
"4762","Tracy McGrady","2005-06",16
"4763","Tracy McGrady","2006-07",16
"4764","Tracy McGrady","2007-08",16
"4765","Tracy McGrady","2008-09",16
"4766","Tracy McGrady","2009-10",1
"4767","Tracy McGrady","2010-11",2
"4768","Tracy McGrady","2011-12",14
"4769","Tracy McGrady","2012-13",18
"4770","Travis Best","2004-05",2
"4771","Travis Diener","2005-06",5
"4772","Travis Diener","2006-07",4
"4773","Travis Diener","2007-08",4
"4774","Travis Diener","2008-09",4
"4775","Travis Diener","2009-10",4
"4776","Travis Leslie","2011-12",10
"4777","Travis Outlaw","2004-05",2
"4778","Travis Outlaw","2005-06",2
"4779","Travis Outlaw","2006-07",16
"4780","Travis Outlaw","2007-08",16
"4781","Travis Outlaw","2008-09",1
"4782","Travis Outlaw","2009-10",1
"4783","Travis Outlaw","2010-11",1
"4784","Travis Outlaw","2011-12",1
"4785","Travis Outlaw","2012-13",16
"4786","Travis Outlaw","2013-14",1
"4787","Travis Wear","2014-15",2
"4788","Tremaine Fowlkes","2004-05",2
"4789","Trenton Hassell","2004-05",2
"4790","Trenton Hassell","2005-06",2
"4791","Trenton Hassell","2006-07",2
"4792","Trenton Hassell","2007-08",2
"4793","Trenton Hassell","2008-09",2
"4794","Trenton Hassell","2009-10",2
"4795","Trevor Ariza","2004-05",14
"4796","Trevor Ariza","2005-06",10
"4797","Trevor Ariza","2006-07",10
"4798","Trevor Ariza","2007-08",14
"4799","Trevor Ariza","2008-09",11
"4800","Trevor Ariza","2009-10",18
"4801","Trevor Ariza","2010-11",18
"4802","Trevor Ariza","2011-12",11
"4803","Trevor Ariza","2012-13",18
"4804","Trevor Ariza","2013-14",18
"4805","Trevor Ariza","2014-15",5
"4806","Trevor Booker","2010-11",13
"4807","Trevor Booker","2011-12",13
"4808","Trevor Booker","2012-13",13
"4809","Trevor Booker","2013-14",13
"4810","Trevor Booker","2014-15",13
"4811","Trey Burke","2013-14",1
"4812","Trey Burke","2014-15",1
"4813","Trey Gilder","2009-10",9
"4814","Trey Johnson","2008-09",6
"4815","Trey Johnson","2010-11",2
"4816","Trey Johnson","2011-12",9
"4817","Trey Thompkins","2011-12",16
"4818","Tristan Thompson","2011-12",10
"4819","Tristan Thompson","2012-13",10
"4820","Tristan Thompson","2013-14",10
"4821","Tristan Thompson","2014-15",7
"4822","Troy Daniels","2013-14",5
"4823","Troy Daniels","2014-15",5
"4824","Troy Hudson","2004-05",1
"4825","Troy Hudson","2005-06",1
"4826","Troy Hudson","2006-07",1
"4827","Troy Hudson","2007-08",1
"4828","Troy Murphy","2004-05",12
"4829","Troy Murphy","2005-06",12
"4830","Troy Murphy","2006-07",9
"4831","Troy Murphy","2007-08",18
"4832","Troy Murphy","2008-09",18
"4833","Troy Murphy","2009-10",18
"4834","Troy Murphy","2010-11",18
"4835","Troy Murphy","2011-12",18
"4836","Troy Murphy","2012-13",18
"4837","Ty Lawson","2009-10",11
"4838","Ty Lawson","2010-11",11
"4839","Ty Lawson","2011-12",17
"4840","Ty Lawson","2012-13",17
"4841","Ty Lawson","2013-14",17
"4842","Ty Lawson","2014-15",14
"4843","Tyler Ennis","2014-15",4
"4844","Tyler Hansbrough","2009-10",12
"4845","Tyler Hansbrough","2010-11",12
"4846","Tyler Hansbrough","2011-12",12
"4847","Tyler Hansbrough","2012-13",10
"4848","Tyler Hansbrough","2013-14",10
"4849","Tyler Hansbrough","2014-15",10
"4850","Tyler Honeycutt","2011-12",2
"4851","Tyler Honeycutt","2012-13",9
"4852","Tyler Johnson","2014-15",11
"4853","Tyler Zeller","2012-13",9
"4854","Tyler Zeller","2013-14",10
"4855","Tyler Zeller","2014-15",10
"4856","Tyreke Evans","2009-10",14
"4857","Tyreke Evans","2010-11",14
"4858","Tyreke Evans","2011-12",14
"4859","Tyreke Evans","2012-13",14
"4860","Tyreke Evans","2013-14",14
"4861","Tyreke Evans","2014-15",14
"4862","Tyronn Lue","2004-05",2
"4863","Tyronn Lue","2005-06",1
"4864","Tyronn Lue","2006-07",1
"4865","Tyronn Lue","2007-08",1
"4866","Tyronn Lue","2008-09",1
"4867","Tyrus Thomas","2006-07",10
"4868","Tyrus Thomas","2007-08",10
"4869","Tyrus Thomas","2008-09",12
"4870","Tyrus Thomas","2009-10",12
"4871","Tyrus Thomas","2010-11",12
"4872","Tyrus Thomas","2011-12",9
"4873","Tyrus Thomas","2012-13",16
"4874","Tyrus Thomas","2014-15",6
"4875","Tyshawn Taylor","2012-13",14
"4876","Tyshawn Taylor","2013-14",14
"4877","Tyson Chandler","2004-05",7
"4878","Tyson Chandler","2005-06",7
"4879","Tyson Chandler","2006-07",7
"4880","Tyson Chandler","2007-08",7
"4881","Tyson Chandler","2008-09",13
"4882","Tyson Chandler","2009-10",7
"4883","Tyson Chandler","2010-11",7
"4884","Tyson Chandler","2011-12",7
"4885","Tyson Chandler","2012-13",7
"4886","Tyson Chandler","2013-14",7
"4887","Tyson Chandler","2014-15",7
"4888","Udonis Haslem","2004-05",9
"4889","Udonis Haslem","2005-06",9
"4890","Udonis Haslem","2006-07",9
"4891","Udonis Haslem","2007-08",9
"4892","Udonis Haslem","2008-09",9
"4893","Udonis Haslem","2009-10",12
"4894","Udonis Haslem","2010-11",9
"4895","Udonis Haslem","2011-12",9
"4896","Udonis Haslem","2012-13",9
"4897","Udonis Haslem","2013-14",9
"4898","Udonis Haslem","2014-15",9
"4899","Uros Slokar","2006-07",16
"4900","Vander Blue","2013-14",15
"4901","Vander Blue","2014-15",4
"4902","Vassilis Spanoulis","2006-07",17
"4903","Vernon Macklin","2011-12",10
"4904","Viacheslav Kravtsov","2012-13",10
"4905","Viacheslav Kravtsov","2013-14",10
"4906","Victor Claver","2012-13",4
"4907","Victor Claver","2013-14",18
"4908","Victor Claver","2014-15",18
"4909","Victor Oladipo","2013-14",17
"4910","Victor Oladipo","2014-15",17
"4911","Viktor Khryapa","2004-05",9
"4912","Viktor Khryapa","2005-06",13
"4913","Viktor Khryapa","2006-07",9
"4914","Viktor Khryapa","2007-08",12
"4915","Vin Baker","2004-05",13
"4916","Vin Baker","2005-06",15
"4917","Vince Carter","2004-05",16
"4918","Vince Carter","2005-06",6
"4919","Vince Carter","2006-07",6
"4920","Vince Carter","2007-08",14
"4921","Vince Carter","2008-09",17
"4922","Vince Carter","2009-10",17
"4923","Vince Carter","2010-11",1
"4924","Vince Carter","2011-12",4
"4925","Vince Carter","2012-13",5
"4926","Vince Carter","2013-14",5
"4927","Vince Carter","2014-15",5
"4928","Vitaly Potapenko","2004-05",13
"4929","Vitaly Potapenko","2005-06",13
"4930","Vitaly Potapenko","2006-07",9
"4931","Vitor Faverani","2013-14",18
"4932","Vlade Divac","2004-05",10
"4933","Vladimir Radmanovic","2004-05",5
"4934","Vladimir Radmanovic","2005-06",5
"4935","Vladimir Radmanovic","2006-07",18
"4936","Vladimir Radmanovic","2007-08",4
"4937","Vladimir Radmanovic","2008-09",5
"4938","Vladimir Radmanovic","2009-10",18
"4939","Vladimir Radmanovic","2010-11",4
"4940","Vladimir Radmanovic","2011-12",5
"4941","Vladimir Radmanovic","2012-13",5
"4942","Von Wafer","2005-06",1
"4943","Von Wafer","2006-07",5
"4944","Von Wafer","2007-08",1
"4945","Von Wafer","2008-09",17
"4946","Von Wafer","2010-11",4
"4947","Von Wafer","2011-12",17
"4948","Voshon Lenard","2004-05",17
"4949","Voshon Lenard","2005-06",1
"4950","Walker Russell","2011-12",11
"4951","Wally Szczerbiak","2004-05",16
"4952","Wally Szczerbiak","2005-06",16
"4953","Wally Szczerbiak","2006-07",16
"4954","Wally Szczerbiak","2007-08",1
"4955","Wally Szczerbiak","2008-09",18
"4956","Walter Herrmann","2006-07",1
"4957","Walter Herrmann","2007-08",18
"4958","Walter Herrmann","2008-09",5
"4959","Walter McCarty","2004-05",5
"4960","Walter McCarty","2005-06",18
"4961","Walter Sharpe","2008-09",18
"4962","Wang Zhi-zhi","2004-05",12
"4963","Wayne Ellington","2009-10",1
"4964","Wayne Ellington","2010-11",1
"4965","Wayne Ellington","2011-12",1
"4966","Wayne Ellington","2012-13",4
"4967","Wayne Ellington","2013-14",4
"4968","Wayne Ellington","2014-15",1
"4969","Wayne Simien","2005-06",9
"4970","Wayne Simien","2006-07",2
"4971","Wesley Johnson","2010-11",1
"4972","Wesley Johnson","2011-12",4
"4973","Wesley Johnson","2012-13",1
"4974","Wesley Johnson","2013-14",4
"4975","Wesley Johnson","2014-15",1
"4976","Wesley Matthews","2009-10",11
"4977","Wesley Matthews","2010-11",17
"4978","Wesley Matthews","2011-12",4
"4979","Wesley Matthews","2012-13",4
"4980","Wesley Matthews","2013-14",4
"4981","Wesley Matthews","2014-15",5
"4982","Wesley Person","2004-05",1
"4983","Will Barton","2012-13",11
"4984","Will Barton","2013-14",18
"4985","Will Barton","2014-15",18
"4986","Will Blalock","2006-07",11
"4987","Will Bynum","2005-06",11
"4988","Will Bynum","2008-09",14
"4989","Will Bynum","2009-10",14
"4990","Will Bynum","2010-11",14
"4991","Will Bynum","2011-12",14
"4992","Will Bynum","2012-13",14
"4993","Will Bynum","2013-14",14
"4994","Will Bynum","2014-15",1
"4995","Will Cherry","2014-15",4
"4996","Will Conroy","2006-07",11
"4997","Will Conroy","2009-10",4
"4998","Will Conroy","2012-13",4
"4999","Will Solomon","2008-09",1
"5000","Willie Green","2004-05",14
"5001","Willie Green","2005-06",1
"5002","Willie Green","2006-07",16
"5003","Willie Green","2007-08",2
"5004","Willie Green","2008-09",2
"5005","Willie Green","2009-10",2
"5006","Willie Green","2010-11",1
"5007","Willie Green","2011-12",1
"5008","Willie Green","2012-13",4
"5009","Willie Green","2013-14",4
"5010","Willie Green","2014-15",4
"5011","Willie Warren","2010-11",4
"5012","Wilson Chandler","2007-08",9
"5013","Wilson Chandler","2008-09",18
"5014","Wilson Chandler","2009-10",2
"5015","Wilson Chandler","2010-11",18
"5016","Wilson Chandler","2011-12",9
"5017","Wilson Chandler","2012-13",18
"5018","Wilson Chandler","2013-14",5
"5019","Wilson Chandler","2014-15",18
"5020","Xavier Henry","2010-11",2
"5021","Xavier Henry","2011-12",14
"5022","Xavier Henry","2012-13",14
"5023","Xavier Henry","2013-14",6
"5024","Xavier Henry","2014-15",6
"5025","Xavier Silas","2011-12",4
"5026","Yakhouba Diawara","2006-07",4
"5027","Yakhouba Diawara","2007-08",4
"5028","Yakhouba Diawara","2008-09",5
"5029","Yakhouba Diawara","2009-10",4
"5030","Yao Ming","2004-05",10
"5031","Yao Ming","2005-06",12
"5032","Yao Ming","2006-07",15
"5033","Yao Ming","2007-08",10
"5034","Yao Ming","2008-09",10
"5035","Yao Ming","2010-11",12
"5036","Yaroslav Korolev","2005-06",11
"5037","Yaroslav Korolev","2006-07",16
"5038","Yi Jianlian","2007-08",9
"5039","Yi Jianlian","2008-09",18
"5040","Yi Jianlian","2009-10",9
"5041","Yi Jianlian","2010-11",9
"5042","Yi Jianlian","2011-12",12
"5043","Yuta Tabuse","2004-05",6
"5044","Zabian Dowdell","2010-11",2
"5045","Zach LaVine","2014-15",11
"5046","Zach Randolph","2004-05",12
"5047","Zach Randolph","2005-06",12
"5048","Zach Randolph","2006-07",12
"5049","Zach Randolph","2007-08",12
"5050","Zach Randolph","2008-09",12
"5051","Zach Randolph","2009-10",12
"5052","Zach Randolph","2010-11",12
"5053","Zach Randolph","2011-12",12
"5054","Zach Randolph","2012-13",12
"5055","Zach Randolph","2013-14",12
"5056","Zach Randolph","2014-15",12
"5057","Zarko Cabarkapa","2004-05",14
"5058","Zarko Cabarkapa","2005-06",14
"5059","Zaza Pachulia","2004-05",10
"5060","Zaza Pachulia","2005-06",10
"5061","Zaza Pachulia","2006-07",10
"5062","Zaza Pachulia","2007-08",10
"5063","Zaza Pachulia","2008-09",10
"5064","Zaza Pachulia","2009-10",10
"5065","Zaza Pachulia","2010-11",10
"5066","Zaza Pachulia","2011-12",7
"5067","Zaza Pachulia","2012-13",7
"5068","Zaza Pachulia","2013-14",10
"5069","Zaza Pachulia","2014-15",9
"5070","Zeljko Rebraca","2004-05",13
"5071","Zeljko Rebraca","2005-06",13
"5072","Zendon Hamilton","2004-05",15
"5073","Zendon Hamilton","2005-06",15
"5074","Zoran Dragic","2014-15",4
"5075","Zoran Planinic","2004-05",14
"5076","Zoran Planinic","2005-06",17
"5077","Zydrunas Ilgauskas","2004-05",10
"5078","Zydrunas Ilgauskas","2005-06",10
"5079","Zydrunas Ilgauskas","2006-07",9
"5080","Zydrunas Ilgauskas","2007-08",12
"5081","Zydrunas Ilgauskas","2008-09",12
"5082","Zydrunas Ilgauskas","2009-10",9
"5083","Zydrunas Ilgauskas","2010-11",9
